324532905588261	,BO2020091857775769260205	,HJCOM==3200060031==2852383634030975==1206491124296663097	,,2020-09-18 11:11:34,浙江天猫技术有限公司(pin***@taobao.com)	,0.50,0.00,44031.22,支付宝,转账,天猫佣金（类目）{1206491124296663097}扣款,0030003|软件服务费-天猫佣金,账房,1206491124296663097	,M{1206491124296663097}|S{1206491124296663097}
324140719644970	,2020091522001113971459896900	,T200P1248481695288909313	,【新潮价】Fossil化石官方正品手表男学生潮流情侣礼物送男友石英腕表BQ2364,2020-09-18 11:11:59,*琛(abb***@gmail.com)	,0.00,-10.00,44021.22,支付宝,交易退款,花呗-售后退款-2020091522001113971459896900-T200P1248481695288909313,0020001|交易退款-余额退款,商家中心,1248481695288909313	,M{1248481695288909313}|S{1248481695288909313}|O{80869861615901393}
323940743033211	,BO2020091828977143210205	,CAE_POINT_3453841245_RETURNGIVE	,,2020-09-18 11:12:00,浙江天猫技术有限公司(jif***@taobao.com)	,0.05,0.00,44021.27,支付宝,转账,代扣交易退回积分80869861615901393,0030018|软件服务费-天猫返点积分（退款）,账房,1248481695288909313	,M{1248481695288909313}|O{80869861615901393}
324534242372261	,BO2020091857894401260205	,HJCOM==3200060031==2852371680280975==1248481695288909313	,,2020-09-18 11:12:00,浙江天猫技术有限公司(pin***@taobao.com)	,0.50,0.00,44021.77,支付宝,转账,天猫佣金（类目）{1248481695288909313}扣款,0030003|软件服务费-天猫佣金,账房,1248481695288909313	,M{1248481695288909313}|S{1248481695288909313}
324706600649651	,BO2020091882815824650205	,HJCAEB==3200036031==2852175688770975==1248481695288909313	,,2020-09-18 11:12:00,浙江天猫技术有限公司(ju.***@service.taobao.com)	,0.50,0.00,44022.27,支付宝,转账,代扣款（扣款用途：聚划算佣金(1248481695288909313)退款，付款方：浙江天猫技术有限公司，Email：ju.tuangou@service.taobao.com）,0030007|软件服务费-聚划算,账房,1248481695288909313	,M{1248481695288909313}|S{1248481695288909313}
324382356219750	,2020091810002001750571122239	,20091870600453010985	,,2020-09-18 11:12:03,国泰财产保险有限责任公司(acc***@cathay-ins.com.cn)	,0.00,-0.48,44021.79,支付宝,其它,保险承保-价格保障保险-保费收取(1202344225849167809),0050011|保险支出-保价险,商家中心,1202344225849167809	,M{1202344225849167809}|S{1202344225849167809}
323525454658020	,2020091022001111020517700207	,T200P1238957750633725523	,【99划算价】Fossil化石第四代触屏多功能智能表皮表带钢表带电子男表FTW4018,2020-09-18 11:12:58,**芳(137****23)	,0.00,-44.54,43977.25,支付宝,交易退款,花呗分期-售后退款-2020091022001111020517700207-T200P1238957750633725523,0020001|交易退款-余额退款,商家中心,1238957750633725523	,M{1238957750633725523}|S{1238957750633725523}|O{80877062189722355}
323526651509021	,2020091022001111020517700207	,T200P1238957750633725523	,【99划算价】Fossil化石第四代触屏多功能智能表皮表带钢表带电子男表FTW4018,2020-09-18 11:12:59,支付宝（杭州）信息技术有限公司(z97***@service.aliyun.com)	,2.00,0.00,43979.25,支付宝,退费,花呗分期-退款退费-2020091022001111020517700207,003003800001|软件服务费-支付宝服务费-花呗分期,蚂蚁商家中心,1238957750633725523	,M{1238957750633725523}
323939005787211	,BO2020091828866837210205	,CAE_POINT_3478251337_RETURNGIVE	,,2020-09-18 11:12:59,浙江天猫技术有限公司(jif***@taobao.com)	,0.22,0.00,43979.47,支付宝,转账,代扣交易退回积分80877062189722355,0030018|软件服务费-天猫返点积分（退款）,账房,1238957750633725523	,M{1238957750633725523}|O{80877062189722355}
324532863633261	,BO2020091857707526260205	,HJCOM==3200060031==2852379961620975==1238957750633725523	,,2020-09-18 11:12:59,浙江天猫技术有限公司(pin***@taobao.com)	,0.89,0.00,43980.36,支付宝,转账,天猫佣金（类目）{1238957750633725523}扣款,0030003|软件服务费-天猫佣金,账房,1238957750633725523	,M{1238957750633725523}|S{1238957750633725523}
324705549841651	,BO2020091883181215650205	,HJCAEB==3200036031==2852252060120975==1238957750633725523	,,2020-09-18 11:13:00,浙江天猫技术有限公司(ju.***@service.taobao.com)	,0.89,0.00,43981.25,支付宝,转账,代扣款（扣款用途：聚划算佣金(1238957750633725523)退款，付款方：浙江天猫技术有限公司，Email：ju.tuangou@service.taobao.com）,0030007|软件服务费-聚划算,账房,1238957750633725523	,M{1238957750633725523}|S{1238957750633725523}
323748959727670	,2020090822001208671404984253	,T10000P1233797653690896340	,【99预售】Fossil欧美休闲酷黑暗夜炫酷多功能石英腕表男士表,2020-09-18 11:13:28,**宇(307***@qq.com)	,0.00,-100.00,43881.25,支付宝,交易退款,花呗分期-售后退款-2020090822001208671404984253-T10000P1233797653690896340,0020001|交易退款-余额退款,商家中心,1233797653690896340	,M{1233797653690896340}|S{1233797653690896340}|O{80896323928894063}
323749665868671	,2020090822001208671404984253	,T10000P1233797653690896340	,【99预售】Fossil欧美休闲酷黑暗夜炫酷多功能石英腕表男士表,2020-09-18 11:13:28,支付宝（杭州）信息技术有限公司(z97***@service.aliyun.com)	,4.50,0.00,43885.75,支付宝,退费,花呗分期-退款退费-2020090822001208671404984253,003003800001|软件服务费-支付宝服务费-花呗分期,蚂蚁商家中心,1233797653690896340	,M{1233797653690896340}
323940304964211	,BO2020091828954508210205	,CAE_POINT_3455028350_RETURNGIVE	,,2020-09-18 11:13:28,浙江天猫技术有限公司(jif***@taobao.com)	,0.50,0.00,43886.25,支付宝,转账,代扣交易退回积分80896323928894063,0030018|软件服务费-天猫返点积分（退款）,账房,1233797653690896340	,M{1233797653690896340}|O{80896323928894063}
324534475850261	,BO2020091857932533260205	,HJCOM==3200060031==2852382054720975==1233797653690896340	,,2020-09-18 11:13:29,浙江天猫技术有限公司(pin***@taobao.com)	,5.00,0.00,43891.25,支付宝,转账,天猫佣金（类目）{1233797653690896340}扣款,0030003|软件服务费-天猫佣金,账房,1233797653690896340	,M{1233797653690896340}|S{1233797653690896340}
326076861011000	,2020090522001208001411116111	,T10000P1227117603514825585	,【99预售】Fossil官方正品简约贝母纤薄表盘钢带石英手表女,2020-09-18 11:14:17,**平(180****59)	,0.00,-90.00,43801.25,支付宝,交易退款,花呗-售后退款-2020090522001208001411116111-T10000P1227117603514825585,0020001|交易退款-余额退款,商家中心,1227117603514825585	,M{1227117603514825585}|S{1227117603514825585}|O{80865288006828555}
323939014799211	,BO2020091829071421210205	,CAE_POINT_3474831747_RETURNGIVE	,,2020-09-18 11:14:18,浙江天猫技术有限公司(jif***@taobao.com)	,0.45,0.00,43801.70,支付宝,转账,代扣交易退回积分80865288006828555,0030018|软件服务费-天猫返点积分（退款）,账房,1227117603514825585	,M{1227117603514825585}|O{80865288006828555}
324533482051261	,BO2020091857705604260205	,HJCOM==3200060031==2852372397010975==1227117603514825585	,,2020-09-18 11:14:18,浙江天猫技术有限公司(pin***@taobao.com)	,4.50,0.00,43806.20,支付宝,转账,天猫佣金（类目）{1227117603514825585}扣款,0030003|软件服务费-天猫佣金,账房,1227117603514825585	,M{1227117603514825585}|S{1227117603514825585}
324383011745750	,20200918102551010071750057919528	,20091870890363210990	,,2020-09-18 11:26:17,国泰财产保险有限责任公司(acc***@cathay-ins.com.cn)	,0.00,-2.10,43804.10,支付宝,其它,保险承保-卖家版运费险保费收取:淘宝订单号1253689706952191149,0050005|保险支出-卖家版运费险,商家中心,1253689706952191149	,M{1253689706952191149}
324381409972750	,20200918102551010071750058003125	,20091870875545010831	,,2020-09-18 11:29:47,国泰财产保险有限责任公司(acc***@cathay-ins.com.cn)	,0.00,-2.10,43802.00,支付宝,其它,保险承保-聚划算运费险保费收取:淘宝订单号1253787518180811344,0050006|保险支出-聚划算运费险,商家中心,1253787518180811344	,M{1253787518180811344}
323213511041311	,2020091122001129310509300057	,T200P1240884648532374626	,【99划算价】Fossil化石官方正品欧美简约风钢表带罗纹表盘玫瑰金石英手表女,2020-09-18 11:30:22,**运(150****29)	,706.94,0.00,44508.94,支付宝,交易付款,花呗交易号[2020091122001129310509300057],0010001|交易收款-交易收款,商家中心,1240884648532374626	,M{1240884648532374626}
323213903374310	,2020091122001129310509300057	,T200P1240884648532374626	,【99划算价】Fossil化石官方正品欧美简约风钢表带罗纹表盘玫瑰金石英手表女,2020-09-18 11:30:23,支付宝（中国）网络技术有限公司(sys***@alipay.com)	,0.00,-5.66,44503.28,支付宝,收费,花呗支付服务费[2020091122001129310509300057];淘宝交易号[T200P1240884648532374626],0030038|软件服务费-支付宝服务费,蚂蚁商家中心,1240884648532374626	,M{1240884648532374626}
324381327707750	,BO2020091868600970750205	,CAE_POINT_1240884648532374626_2_0	,,2020-09-18 11:30:23,浙江天猫技术有限公司(jif***@taobao.com)	,0.00,-3.53,44499.75,支付宝,转账,代扣返点积分1240884648532374626,0030001|软件服务费-天猫返点积分,账房,1240884648532374626	,M{1240884648532374626}
324382404035750	,BO2020091868775290750205	,HJCOM==3200060031==2852403374560975==1240884648532374626	,,2020-09-18 11:30:24,浙江天猫技术有限公司(pin***@taobao.com)	,0.00,-35.35,44464.40,支付宝,转账,天猫佣金（类目）{1240884648532374626}扣款,0030003|软件服务费-天猫佣金,账房,1240884648532374626	,M{1240884648532374626}|S{1240884648532374626}
323214971463310	,2020091122001129310509300057	,T200P1240884648532374626	,【99划算价】Fossil化石官方正品欧美简约风钢表带罗纹表盘玫瑰金石英手表女,2020-09-18 11:30:24,*********会(gon***@onefoundation.cn)	,0.00,-0.02,44464.38,支付宝,交易分账,公益宝贝捐赠=壹乐园计划=fossil官方旗舰店,0110001|公益性捐赠支出-公益宝贝,账房,1240884648532374626	,M{1240884648532374626}|S{1240884648532374626}
324466378039821	,BO2020091826700578820205	,3lILI0bdJD8PM+8ZpJUKgsQOiFaBTU8hw+vpiKbyiCZ0zV0Q9agKtabaIrLYXuss	,,2020-09-18 11:31:30,杭州阿里妈妈软件服务有限公司(n-r***@service.taobao.com)	,5.00,0.00,44469.38,支付宝,转账,淘宝客佣金退款[1233797653690896340],,,	,
324381463355750	,20200918102551010071750057986773	,20091870413421810618	,,2020-09-18 11:31:52,国泰财产保险有限责任公司(acc***@cathay-ins.com.cn)	,0.00,-2.10,44467.28,支付宝,其它,保险承保-聚划算运费险保费收取:淘宝订单号1252590120890569037,0050006|保险支出-聚划算运费险,商家中心,1252590120890569037	,M{1252590120890569037}
324382410032750	,20200918102551010071750057973681	,20091870349905910597	,,2020-09-18 11:33:26,国泰财产保险有限责任公司(acc***@cathay-ins.com.cn)	,0.00,-2.10,44465.18,支付宝,其它,保险承保-卖家版运费险保费收取:淘宝订单号1202299299279119706,0050005|保险支出-卖家版运费险,商家中心,1202299299279119706	,M{1202299299279119706}
324466937077821	,BO2020091826801274820205	,OzIjSZxhwYtgQ4evIQkS+FfmXsiE7SnsE+yyZ4mXZvihjmlvv4uGm6tTXWHpbOgS	,,2020-09-18 11:33:50,杭州阿里妈妈软件服务有限公司(n-r***@service.taobao.com)	,0.50,0.00,44465.68,支付宝,转账,淘宝客佣金退款[1246678779181755085],,,	,
324465114787821	,BO2020091826742326820205	,3uRNCrf178r7Ka6zMwaOy6+HKXYi5+H8vZ5TeboF69QWcp7MBJBYD6xGqc/ejMTD	,,2020-09-18 11:34:43,杭州阿里妈妈软件服务有限公司(n-r***@service.taobao.com)	,2.21,0.00,44467.89,支付宝,转账,淘宝客佣金退款[1235735677865729168],,,	,
324803654274321	,BO2020091838065078320205	,Ayq1uR6Soa7OQYOLppmxgDSuxTQj2CZnhjhyLRj0sBq69rQjreL1Silg7YqoEZ+B	,,2020-09-18 11:34:54,杭州阿里妈妈软件服务有限公司(n-r***@service.taobao.com)	,0.70,0.00,44468.59,支付宝,转账,淘宝客佣金退款[1206491124296663097],,,	,
324804683510321	,BO2020091837915939320205	,jHXNDX7znmR99+dc+IeBwNM7777bn0IhSzxbS42hqQjAh/BMyn9CO9nLeEq9fqu1	,,2020-09-18 11:34:57,杭州阿里妈妈软件服务有限公司(n-r***@service.taobao.com)	,1.21,0.00,44469.80,支付宝,转账,淘宝客佣金退款[1248481695288909313],,,	,
324466476082821	,BO2020091826665802820205	,8nHnu0pyvtNQa+piQtzWQeaTwpOx4PvqzXT3HyVo3kC1rHMxR85NuVrB8r9/6b4V	,,2020-09-18 11:35:24,杭州阿里妈妈软件服务有限公司(n-r***@service.taobao.com)	,2.23,0.00,44472.03,支付宝,转账,淘宝客佣金退款[1238957750633725523],,,	,
324467099089821	,BO2020091826833389820205	,NgafISCRWwP+49S+s/P4P+2VSAMTPybWSMMNcWP35owNxo0KL7ojZL4Ufev7jXYE	,,2020-09-18 11:36:15,杭州阿里妈妈软件服务有限公司(n-r***@service.taobao.com)	,5.40,0.00,44477.43,支付宝,转账,淘宝客佣金退款[1227117603514825585],,,	,
324382603793750	,20200918102551010071750058080407	,20091870359911810181	,,2020-09-18 11:38:26,国泰财产保险有限责任公司(acc***@cathay-ins.com.cn)	,0.00,-2.10,44475.33,支付宝,其它,保险承保-聚划算运费险保费收取:淘宝订单号1202281765103972009,0050006|保险支出-聚划算运费险,商家中心,1202281765103972009	,M{1202281765103972009}
325607561643600	,2020090922001110600566127575	,T200P1236315888423984651	,【99划算价】Fossil名牌正品情侣送女友小巧表带简约气质轻奢满天星手表BQ3456,2020-09-18 11:43:02,**敏(372***@qq.com)	,0.00,-10.00,44465.33,支付宝,交易退款,售后退款-2020090922001110600566127575-T200P1236315888423984651,0020001|交易退款-余额退款,商家中心,1236315888423984651	,M{1236315888423984651}|S{1236315888423984651}|O{80719309687985146}
323940221955211	,BO2020091828951647210205	,CAE_POINT_3477999437_RETURNGIVE	,,2020-09-18 11:43:03,浙江天猫技术有限公司(jif***@taobao.com)	,0.05,0.00,44465.38,支付宝,转账,代扣交易退回积分80719309687985146,0030018|软件服务费-天猫返点积分（退款）,账房,1236315888423984651	,M{1236315888423984651}|O{80719309687985146}
324535432883261	,BO2020091857739045260205	,HJCOM==3200060031==2852424475810975==1236315888423984651	,,2020-09-18 11:43:03,浙江天猫技术有限公司(pin***@taobao.com)	,0.50,0.00,44465.88,支付宝,转账,天猫佣金（类目）{1236315888423984651}扣款,0030003|软件服务费-天猫佣金,账房,1236315888423984651	,M{1236315888423984651}|S{1236315888423984651}
324705862920651	,BO2020091882884446650205	,HJCAEB==3200036031==2852407212240975==1236315888423984651	,,2020-09-18 11:43:04,浙江天猫技术有限公司(ju.***@service.taobao.com)	,0.50,0.00,44466.38,支付宝,转账,代扣款（扣款用途：聚划算佣金(1236315888423984651)退款，付款方：浙江天猫技术有限公司，Email：ju.tuangou@service.taobao.com）,0030007|软件服务费-聚划算,账房,1236315888423984651	,M{1236315888423984651}|S{1236315888423984651}
323975550559931	,BO2020091805057025930205	,HJCAE==7822124100081207031==295387044840975	,,2020-09-18 11:43:04,浙江天猫技术有限公司(dia***@service.taobao.com)	,1.00,0.00,44467.38,支付宝,转账,代扣款（扣款用途：品牌新享-首单拉新计划(KY_ITEM)(1236315888423984651)，付款方：浙江天猫技术有限公司，Email：dianbaobao@service.taobao.com）,0030042|软件服务费-品牌新享（首单拉新计划）,账房,1236315888423984651	,M{1236315888423984651}|S{1236315888423984651}
324293053648371	,2020091322001127370529927572	,T200P1207020541222471098	,【新潮价】Fossil化石 手表女简约气质镶钻表盘皮带钢带女士石英腕表 BQ3496,2020-09-18 11:50:12,**芳(114***@qq.com)	,404.85,0.00,44872.23,支付宝,交易付款,,0010001|交易收款-交易收款,商家中心,1207020541222471098	,M{1207020541222471098}
324292693383370	,2020091322001127370529927572	,T200P1207020541222471098	,【新潮价】Fossil化石 手表女简约气质镶钻表盘皮带钢带女士石英腕表 BQ3496,2020-09-18 11:50:13,支付宝（中国）网络技术有限公司(sys***@alipay.com)	,0.00,-3.00,44869.23,支付宝,收费,信用卡支付服务费[2020091322001127370529927572];淘宝交易号[T200P1207020541222471098],0030038|软件服务费-支付宝服务费,蚂蚁商家中心,1207020541222471098	,M{1207020541222471098}
324381381594750	,BO2020091868844746750205	,CAE_POINT_1207020541222471098_2_0	,,2020-09-18 11:50:13,浙江天猫技术有限公司(jif***@taobao.com)	,0.00,-2.02,44867.21,支付宝,转账,代扣返点积分1207020541222471098,0030001|软件服务费-天猫返点积分,账房,1207020541222471098	,M{1207020541222471098}
324382539325750	,BO2020091868755712750205	,HJCOM==3200060031==2852448116560975==1207020541222471098	,,2020-09-18 11:50:14,浙江天猫技术有限公司(pin***@taobao.com)	,0.00,-20.24,44846.97,支付宝,转账,天猫佣金（类目）{1207020541222471098}扣款,0030003|软件服务费-天猫佣金,账房,1207020541222471098	,M{1207020541222471098}|S{1207020541222471098}
324290908264370	,2020091322001127370529927572	,T200P1207020541222471098	,【新潮价】Fossil化石 手表女简约气质镶钻表盘皮带钢带女士石英腕表 BQ3496,2020-09-18 11:50:15,*********会(gon***@onefoundation.cn)	,0.00,-0.02,44846.95,支付宝,交易分账,公益宝贝捐赠=壹乐园计划=fossil官方旗舰店,0110001|公益性捐赠支出-公益宝贝,账房,1207020541222471098	,M{1207020541222471098}|S{1207020541222471098}
324382228957750	,BO2020091868834849750205	,HJCAEB==7822124100081207031==2852410614670975	,,2020-09-18 11:50:15,浙江天猫技术有限公司(dia***@service.taobao.com)	,0.00,-40.49,44806.46,支付宝,转账,代扣款（扣款用途：品牌新享-首单拉新计划(KY_ITEM)(1207020541222471098)）,0030042|软件服务费-品牌新享（首单拉新计划）,账房,1207020541222471098	,M{1207020541222471098}|S{1207020541222471098}
324291150525370	,2020091322001127370529927572	,T200P1207020541222471098	,【新潮价】Fossil化石 手表女简约气质镶钻表盘皮带钢带女士石英腕表 BQ3496,2020-09-18 11:50:15,浙江天猫技术有限公司(ju.***@service.taobao.com)	,0.00,-20.24,44786.22,支付宝,交易分账,聚划算佣金(1207020541222471098)扣款,0030007|软件服务费-聚划算,账房,1207020541222471098	,M{1207020541222471098}|S{1207020541222471098}
324382201124750	,20200918102551010071750058024652	,20091870326662310629	,,2020-09-18 11:51:02,国泰财产保险有限责任公司(acc***@cathay-ins.com.cn)	,0.00,-2.10,44784.12,支付宝,其它,保险承保-聚划算运费险保费收取:淘宝订单号1252844604382203322,0050006|保险支出-聚划算运费险,商家中心,1252844604382203322	,M{1252844604382203322}
324381998421750	,20200918102551010071750057999696	,20091870906520410479	,,2020-09-18 11:51:58,国泰财产保险有限责任公司(acc***@cathay-ins.com.cn)	,0.00,-2.10,44782.02,支付宝,其它,保险承保-聚划算运费险保费收取:淘宝订单号1253419670420157871,0050006|保险支出-聚划算运费险,商家中心,1253419670420157871	,M{1253419670420157871}
324383929757750	,20200918102551010071750057930862	,20091870407932310374	,,2020-09-18 12:13:38,国泰财产保险有限责任公司(acc***@cathay-ins.com.cn)	,0.00,-2.10,44779.92,支付宝,其它,保险承保-卖家版运费险保费收取:淘宝订单号1253435583385877854,0050005|保险支出-卖家版运费险,商家中心,1253435583385877854	,M{1253435583385877854}
324381725383750	,20200918102551010071750058086506	,20091870209518610690	,,2020-09-18 12:15:37,国泰财产保险有限责任公司(acc***@cathay-ins.com.cn)	,0.00,-2.10,44777.82,支付宝,其它,保险承保-聚划算运费险保费收取:淘宝订单号1253771750240811932,0050006|保险支出-聚划算运费险,商家中心,1253771750240811932	,M{1253771750240811932}
324383691666750	,20200918102551010071750058005624	,20091870337634410149	,,2020-09-18 12:20:52,国泰财产保险有限责任公司(acc***@cathay-ins.com.cn)	,0.00,-2.10,44775.72,支付宝,其它,保险承保-聚划算运费险保费收取:淘宝订单号1252352520472741649,0050006|保险支出-聚划算运费险,商家中心,1252352520472741649	,M{1252352520472741649}
324382626604750	,20200918102551010071750057972252	,20091870878360110447	,,2020-09-18 12:30:04,国泰财产保险有限责任公司(acc***@cathay-ins.com.cn)	,0.00,-2.10,44773.62,支付宝,其它,保险承保-聚划算运费险保费收取:淘宝订单号1252441440779269547,0050006|保险支出-聚划算运费险,商家中心,1252441440779269547	,M{1252441440779269547}
324383755503750	,20200918102551010071750058067408	,20091870529415910328	,,2020-09-18 12:32:04,国泰财产保险有限责任公司(acc***@cathay-ins.com.cn)	,0.00,-2.10,44771.52,支付宝,其它,保险承保-聚划算运费险保费收取:淘宝订单号1252497276538502431,0050006|保险支出-聚划算运费险,商家中心,1252497276538502431	,M{1252497276538502431}
324383782036750	,20200918102551010071750057995256	,20091870667159310838	,,2020-09-18 12:38:43,国泰财产保险有限责任公司(acc***@cathay-ins.com.cn)	,0.00,-2.10,44769.42,支付宝,其它,保险承保-聚划算运费险保费收取:淘宝订单号1253776574820764565,0050006|保险支出-聚划算运费险,商家中心,1253776574820764565	,M{1253776574820764565}
324385114798750	,20200918102551010071750058040459	,20091870840035910893	,,2020-09-18 12:42:38,国泰财产保险有限责任公司(acc***@cathay-ins.com.cn)	,0.00,-2.10,44767.32,支付宝,其它,保险承保-聚划算运费险保费收取:淘宝订单号1253042640416481615,0050006|保险支出-聚划算运费险,商家中心,1253042640416481615	,M{1253042640416481615}
324383579315750	,20200918102551010071750058028844	,20091870834561710868	,,2020-09-18 12:52:04,国泰财产保险有限责任公司(acc***@cathay-ins.com.cn)	,0.00,-2.10,44765.22,支付宝,其它,保险承保-聚划算运费险保费收取:淘宝订单号1253729379312675420,0050006|保险支出-聚划算运费险,商家中心,1253729379312675420	,M{1253729379312675420}
324538595038261	,2020091322001170260524550843	,T200P1245511730474569658	,SPORT运动手表,2020-09-18 13:22:45,**艳(237***@qq.com)	,629.07,0.00,45394.29,支付宝,交易付款,花呗分期交易号[2020091322001170260524550843],0010001|交易收款-交易收款,商家中心,1245511730474569658	,M{1245511730474569658}
324386071815750	,BO2020091869038926750205	,CAE_POINT_1245511730474569658_2_0	,,2020-09-18 13:22:46,浙江天猫技术有限公司(jif***@taobao.com)	,0.00,-3.14,45391.15,支付宝,转账,代扣返点积分1245511730474569658,0030001|软件服务费-天猫返点积分,账房,1245511730474569658	,M{1245511730474569658}
324385485553750	,BO2020091868876237750205	,HJCOM==3200060031==2852555506150975==1245511730474569658	,,2020-09-18 13:22:46,浙江天猫技术有限公司(pin***@taobao.com)	,0.00,-12.58,45378.57,支付宝,转账,天猫佣金（类目）{1245511730474569658}扣款,0030003|软件服务费-天猫佣金,账房,1245511730474569658	,M{1245511730474569658}|S{1245511730474569658}
324536821653260	,2020091322001170260524550843	,T200P1245511730474569658	,SPORT运动手表,2020-09-18 13:22:57,杭州阿里妈妈软件服务有限公司(n-r***@service.taobao.com)	,0.00,-94.36,45284.21,支付宝,交易分账,淘宝客佣金代扣款[1245511730474569658],0060011|营销支出-淘宝客佣金,联盟商家中心,1245511730474569658	,M{1245511730474569658}|S{1245511730474569658}
325610804837601	,2020090922001173601440507897	,T200P1205678237642041383	,【99划算价】Fossil化石旗舰店正品欧美镂空机械表时尚防水男学生手表酷ME3104,2020-09-18 13:38:53,*亮(xu_***@hotmail.com)	,586.35,0.00,45870.56,支付宝,在线支付,花呗分期交易号[2020090922001173601440507897],0010001|交易收款-交易收款,商家中心,1205678237642041383	,M{1205678237642041383}
325610877590600	,2020090922001173601440507897	,T200P1205678237642041383	,【99划算价】Fossil化石旗舰店正品欧美镂空机械表时尚防水男学生手表酷ME3104,2020-09-18 13:38:54,支付宝（杭州）信息技术有限公司(z97***@service.aliyun.com)	,0.00,-10.55,45860.01,支付宝,收费,技术服务费(花呗分期免息营销)[2020090922001173601440507897],003003800001|软件服务费-支付宝服务费-花呗分期,蚂蚁商家中心,1205678237642041383	,M{1205678237642041383}
324386096853750	,BO2020091869023301750205	,CAE_POINT_1205678237642041383_2_0	,,2020-09-18 13:38:54,浙江天猫技术有限公司(jif***@taobao.com)	,0.00,-2.93,45857.08,支付宝,转账,代扣返点积分1205678237642041383,0030001|软件服务费-天猫返点积分,账房,1205678237642041383	,M{1205678237642041383}
324385283990750	,BO2020091869106309750205	,HJCOM==3200060031==2852563466890975==1205678237642041383	,,2020-09-18 13:38:54,浙江天猫技术有限公司(pin***@taobao.com)	,0.00,-29.32,45827.76,支付宝,转账,天猫佣金（类目）{1205678237642041383}扣款,0030003|软件服务费-天猫佣金,账房,1205678237642041383	,M{1205678237642041383}|S{1205678237642041383}
325610896628600	,2020090922001173601440507897	,T200P1205678237642041383	,【99划算价】Fossil化石旗舰店正品欧美镂空机械表时尚防水男学生手表酷ME3104,2020-09-18 13:39:05,************会(mcf***@qq.com)	,0.00,-0.02,45827.74,支付宝,交易分账,公益宝贝捐赠=拯救勺嘴鹬保育行动=fossil官方旗舰店,0110001|公益性捐赠支出-公益宝贝,账房,1205678237642041383	,M{1205678237642041383}|S{1205678237642041383}
325610666679600	,2020090922001173601440507897	,T200P1205678237642041383	,【99划算价】Fossil化石旗舰店正品欧美镂空机械表时尚防水男学生手表酷ME3104,2020-09-18 13:39:06,浙江天猫技术有限公司(ju.***@service.taobao.com)	,0.00,-29.32,45798.42,支付宝,交易分账,聚划算佣金(1205678237642041383)扣款,0030007|软件服务费-聚划算,账房,1205678237642041383	,M{1205678237642041383}|S{1205678237642041383}
323382633804341	,2020091322001108340508934880	,T200P1245647703629274065	,【新潮价】Fossil化石官方正品手表男学生潮流情侣礼物送男友石英腕表BQ2364,2020-09-18 13:44:13,**佳(188****37)	,564.29,0.00,46362.71,支付宝,交易付款,花呗交易号[2020091322001108340508934880],0010001|交易收款-交易收款,商家中心,1245647703629274065	,M{1245647703629274065}
323383522577340	,2020091322001108340508934880	,T200P1245647703629274065	,【新潮价】Fossil化石官方正品手表男学生潮流情侣礼物送男友石英腕表BQ2364,2020-09-18 13:44:14,支付宝（中国）网络技术有限公司(sys***@alipay.com)	,0.00,-4.11,46358.60,支付宝,收费,花呗支付服务费[2020091322001108340508934880];淘宝交易号[T200P1245647703629274065],0030038|软件服务费-支付宝服务费,蚂蚁商家中心,1245647703629274065	,M{1245647703629274065}
324385470839750	,BO2020091868808265750205	,CAE_POINT_1245647703629274065_2_0	,,2020-09-18 13:44:14,浙江天猫技术有限公司(jif***@taobao.com)	,0.00,-2.82,46355.78,支付宝,转账,代扣返点积分1245647703629274065,0030001|软件服务费-天猫返点积分,账房,1245647703629274065	,M{1245647703629274065}
324384307187750	,BO2020091869111403750205	,HJCOM==3200060031==2852567783230975==1245647703629274065	,,2020-09-18 13:44:15,浙江天猫技术有限公司(pin***@taobao.com)	,0.00,-28.21,46327.57,支付宝,转账,天猫佣金（类目）{1245647703629274065}扣款,0030003|软件服务费-天猫佣金,账房,1245647703629274065	,M{1245647703629274065}|S{1245647703629274065}
324385904043750	,BO2020091869163416750205	,HJCAEB==7822124100081207031==2852486744380975	,,2020-09-18 13:44:15,浙江天猫技术有限公司(dia***@service.taobao.com)	,0.00,-56.43,46271.14,支付宝,转账,代扣款（扣款用途：品牌新享-首单拉新计划(KY_ITEM)(1245647703629274065)）,0030042|软件服务费-品牌新享（首单拉新计划）,账房,1245647703629274065	,M{1245647703629274065}|S{1245647703629274065}
323383882927340	,2020091322001108340508934880	,T200P1245647703629274065	,【新潮价】Fossil化石官方正品手表男学生潮流情侣礼物送男友石英腕表BQ2364,2020-09-18 13:44:27,浙江天猫技术有限公司(ju.***@service.taobao.com)	,0.00,-28.21,46242.93,支付宝,交易分账,聚划算佣金(1245647703629274065)扣款,0030007|软件服务费-聚划算,账房,1245647703629274065	,M{1245647703629274065}|S{1245647703629274065}
324385897242750	,2020091810002001750571443204	,20091870278963910652	,,2020-09-18 14:12:18,国泰财产保险有限责任公司(acc***@cathay-ins.com.cn)	,0.00,-0.43,46242.50,支付宝,其它,保险承保-价格保障保险-保费收取(1254683018113531714),0050011|保险支出-保价险,商家中心,1254683018113531714	,M{1254683018113531714}|S{1254683018113531714}
